|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       А. Балансовые счета
     Актив
|47409                 0        5940708        5940708              0        8908884        8908884              0       36244068       36244068              0       33275892       33275892|
|47411                43             56             99              5             18             23             48             36             84             86             74            160|
|47416                15              0             15       80658539              0       80658539       80659048              0       80659048            524              0            524|
|47422            585222       11962052       12547274       30502278      159291877      189794155      110033961      160791131      270825092       80116905       13461306       93578211|
|47425          41565263              0       41565263       25593487              0       25593487       31515756              0       31515756       47487532              0       47487532|
|47426           8234520       13220736       21455256        3911302        8866208       12777510        4352180        2263234        6615414        8675398        6617762       15293160|
|47804           4271565              0        4271565            385              0            385            695              0            695        4271875              0        4271875|
|50120                97              0             97            230              0            230            285              0            285            152              0            152|
|50220           1808839              0        1808839        4347209              0        4347209        3867898              0        3867898        1329528              0        1329528|
|50319             24835              0          24835              0              0              0             64              0             64          24899              0          24899|
|50620           2095591              0        2095591         272915              0         272915          79028              0          79028        1901704              0        1901704|
|50719           1303494              0        1303494          24533              0          24533              3              0              3        1278964              0        1278964|
|50720          74436606              0       74436606        7156860              0        7156860        1470128              0        1470128       68749874              0       68749874|
|51410              5437              0           5437              0              0              0           3699              0           3699           9136              0           9136|
|51510           1854130              0        1854130        1715665              0        1715665          83427              0          83427         221892              0         221892|
|51910             87905              0          87905          94355              0          94355        1819906              0        1819906        1813456              0        1813456|
|52005                 0       15528250       15528250              0         750200         750200              0         408300         408300              0       15186350       15186350|
|52006          90000000              0       90000000              0              0              0              0              0              0       90000000              0       90000000|
|52301                 0           3193           3193         226361            135         226496         349361           2629         351990         123000           5687         128687|
|52303                 0          56967          56967              0           2752           2752              0           1498           1498              0          55713          55713|
|52304            123000              0         123000         123000              0         123000              0              0              0              0              0              0|
|52305            220843           4838         225681         106361            233         106594         142546            127         142673         257028           4732         261760|
|52306            287474         429808         717282         120000          24484         144484              0          64969          64969         167474         470293         637767|
|52307                 0           5893           5893              0            285            285              0            155            155              0           5763           5763|
|52406             30845          99162         130007              0           4791           4791              0           2608           2608          30845          96979         127824|
|52501           1122085         143867        1265952          12990           6950          19940         619005          46529         665534        1728100         183446        1911546|
|52602           4074746              0        4074746        1016411              0        1016411         706562              0         706562        3764897              0        3764897|
|60206                 4              0              4              1              0              1              0              0              0              3              0              3|
|60301             16855              0          16855         106057              0         106057          89202              0          89202              0              0              0|
|60305              6118              0           6118        1132474          11404        1143878        1131647          11404        1143051           5291              0           5291|
|60307               163           1732           1895           1669           3350           5019           1646           2002           3648            140            384            524|
|60309              7968              0           7968           5339              0           5339         127699              0         127699         130328              0         130328|
|60311             32768              0          32768         107623              0         107623          81197              0          81197           6342              0           6342|
|60313                 0            243            243           1579          29880          31459           1579          29881          31460              0            244            244|
|60322                40           3778           3818          96928            839          97767          96948           1704          98652             60           4643           4703|
|60324           2648417              0        2648417          21934              0          21934          25485              0          25485        2651968              0        2651968|
|60405                 2              0              2              0              0              0              4              0              4              6              0              6|
|60601           1363249              0        1363249         263930              0         263930         264797              0         264797        1364116              0        1364116|
|60903              3002              0           3002              0              0              0             98              0             98           3100              0           3100|
|61301            171480              0         171480        3136806              0        3136806        3119547              0        3119547         154221              0         154221|
|61304            706848              0         706848          77638              0          77638          28755              0          28755         657965              0         657965|
